timestamp,gsr_z,hr_bpm
0,0.0671,64.8
1000,-0.1707,62.58
2000,0.0228,58.27
3000,0.1322,60.35
4000,0.1853,64.75
5000,0.3141,66.05
6000,0.3874,63.07
7000,0.48,62.93
8000,0.3976,59.45
9000,0.4664,63.32
10000,0.5742,63.14
11000,0.7837,59.27
12000,1.0706,57.74
13000,0.9274,63.49
14000,1.019,67.12
15000,0.9206,67.54
16000,1.0304,62.33
17000,0.948,60.93
18000,1.2253,57.02
19000,1.2551,61.08
20000,1.3849,59.47
21000,1.3831,55.39
22000,1.3593,52.46
23000,1.3347,52.52
24000,1.3902,57.78
25000,1.3548,59.46
26000,1.4297,57.11
27000,1.4073,54.99
28000,1.3968,60.06
29000,1.1952,63.86
