timestamp,gsr_z,hr_bpm
0,0.1522,68.2
1000,0.1442,65.09
2000,0.0905,72.01
3000,0.1875,68.56
4000,0.3315,68.48
5000,0.1423,74.46
6000,0.2913,74.26
7000,0.4707,71.48
8000,0.2829,71.11
9000,0.3635,70.78
10000,0.23,67.34
11000,-0.0191,66.18
12000,0.0507,74.43
13000,0.4724,73.02
14000,0.4763,71.48
15000,0.2412,75.55
16000,0.0306,71.34
17000,0.2427,68.95
18000,0.3774,75.17
19000,0.377,74.61
20000,0.6422,71.89
21000,0.6132,75.74
22000,0.5856,75.91
23000,0.4512,68.95
24000,0.5033,71.85
25000,0.6921,72.63
26000,0.8627,63.22
27000,1.0348,63.8
28000,1.161,70.59
29000,1.2568,64.3
