timestamp,gsr_z,hr_bpm
0,-0.2265,63.94
1000,0.4445,66.02
2000,0.4879,72.22
3000,0.3482,67.5
4000,0.777,65.47
5000,0.845,68.21
6000,1.1024,69.19
7000,1.1082,67.91
8000,0.9093,61.45
9000,1.0045,63.09
10000,1.1757,63.89
11000,1.1493,67.38
12000,1.4243,65.59
13000,1.4481,65.73
14000,1.3919,68.64
15000,1.4338,72.27
16000,1.4206,72.89
17000,1.3624,67.1
18000,1.3895,65.87
19000,1.3851,69.49
20000,1.3294,64.85
21000,1.3734,59.13
22000,1.3916,57.97
23000,1.4153,58.57
24000,1.4423,61.24
25000,1.3964,61.18
26000,1.4241,58.09
27000,1.401,59.99
28000,1.4324,60.34
29000,1.3231,58.54
