timestamp,gsr_z,hr_bpm
0,0.0483,52.01
1000,0.0613,52.32
2000,0.0854,53.91
3000,0.0402,56.77
4000,-0.0777,52.59
5000,-0.2535,53.04
6000,-0.3601,56.29
7000,-0.6219,58.65
8000,-0.454,55.3
9000,-0.2515,52.03
10000,-0.4139,57.27
11000,-0.218,58.62
12000,-0.3593,57.06
13000,-0.4949,59.32
14000,-0.5623,65.16
15000,-0.6314,65.37
16000,-0.6373,62.17
17000,-0.5284,63.51
18000,-0.4989,68.32
19000,-0.621,67.26
20000,-0.6286,63.23
21000,-0.5564,61.77
22000,-0.6145,64.44
23000,-0.611,61.41
24000,-0.5764,54.04
25000,-0.5937,51.78
26000,-0.5643,55.08
27000,-0.6044,54.48
28000,-0.5662,53.9
29000,-0.5907,54.36
