timestamp,gsr_z,hr_bpm
0,0.7129,51.7
1000,0.747,55.41
2000,0.7242,54.24
3000,0.609,53.78
4000,0.581,60.36
5000,0.5936,54.76
6000,0.419,52.16
7000,0.351,52.49
8000,-0.0624,53.88
9000,0.0375,51.57
10000,0.0043,52.61
11000,-0.1311,56.39
12000,-0.1516,53.3
13000,-0.0631,53.58
14000,0.0033,57.81
15000,-0.227,55.37
16000,-0.167,52.03
17000,-0.2472,56.21
18000,-0.1098,62.97
19000,-0.125,59.32
20000,-0.2939,56.83
21000,-0.2719,60.94
22000,-0.2576,61.64
23000,-0.515,56.71
24000,-0.5735,61.97
25000,-0.6058,64.38
26000,-0.5879,61.2
27000,-0.6012,62.75
28000,-0.6015,65.33
29000,-0.6128,65.11
