timestamp,gsr_z,hr_bpm
0,0.0266,52.86
1000,-0.0943,51.97
2000,-0.1346,57.98
3000,-0.1621,54.52
4000,-0.0597,51.27
5000,-0.3301,52.7
6000,-0.4098,57.31
7000,-0.5565,58.03
8000,-0.5658,53.77
9000,-0.5916,54.51
10000,-0.5455,56.79
11000,-0.5782,52.15
12000,-0.5279,52.03
13000,-0.4517,52.09
14000,-0.5285,55.13
15000,-0.5485,51.98
16000,-0.5902,52.16
17000,-0.6199,55.85
18000,-0.5848,58.91
19000,-0.5348,54.71
20000,-0.5848,53.46
21000,-0.6129,55.19
22000,-0.5232,56.2
23000,-0.5717,52.66
24000,-0.6299,52.97
25000,-0.6291,56.95
26000,-0.6071,57.36
27000,-0.5924,52.92
28000,-0.5904,57.15
29000,-0.5913,60.26
