timestamp,gsr_z,hr_bpm
0,0.2306,54.22
1000,0.1144,54.8
2000,0.2295,52.81
3000,0.2634,55.16
4000,0.2782,57.5
5000,0.4084,61.45
6000,0.5762,62.02
7000,0.6309,57.88
8000,0.6388,55.68
9000,0.751,59.64
10000,0.6748,62.53
11000,0.716,58.68
12000,0.8267,55.8
13000,0.9541,57.38
14000,1.1841,56.0
15000,1.1697,62.15
16000,1.3203,59.52
17000,1.2792,59.15
18000,1.3899,59.66
19000,1.129,66.09
20000,1.1112,66.89
21000,1.108,64.12
22000,1.1839,63.76
23000,1.3089,67.93
24000,1.407,69.85
25000,1.2219,69.75
26000,1.2418,63.18
27000,1.427,60.54
28000,1.3951,66.05
29000,1.3652,68.52
