timestamp,gsr_z,hr_bpm
0,0.5952,58.23
1000,0.4698,60.4
2000,0.5424,62.39
3000,0.4969,59.44
4000,0.4109,55.52
5000,0.4126,61.29
6000,0.4805,60.47
7000,0.3477,58.12
8000,0.5439,58.85
9000,0.6049,61.59
10000,0.7516,57.81
11000,0.8938,56.81
12000,0.9428,59.52
13000,0.9226,59.85
14000,0.7501,55.7
15000,0.7456,53.75
16000,0.8846,55.58
17000,0.911,53.89
18000,0.7891,52.22
19000,0.776,51.81
20000,1.0969,56.52
21000,1.0876,57.07
22000,1.1244,52.16
23000,1.1574,52.7
24000,1.2875,54.67
25000,1.1281,53.29
26000,1.2045,51.54
27000,1.4338,53.27
28000,1.4066,54.37
29000,1.4203,52.03
