timestamp,gsr_z,hr_bpm
0,0.4949,52.33
1000,0.4327,55.04
2000,0.4417,52.9
3000,0.4767,52.16
4000,0.4455,58.02
5000,0.7736,58.75
6000,0.6109,56.88
7000,0.7254,54.52
8000,0.8373,57.38
9000,0.7074,61.25
10000,0.7352,56.06
11000,0.6177,54.09
12000,0.5411,57.87
13000,0.7427,56.54
14000,0.9123,51.9
15000,1.3417,51.76
16000,1.3897,55.55
17000,1.393,54.26
18000,1.3825,52.07
19000,1.3625,51.49
20000,1.3573,54.78
21000,1.4016,58.1
22000,1.4064,57.29
23000,1.3586,57.31
24000,1.4175,64.46
25000,1.4153,64.89
26000,1.3716,62.93
27000,1.3984,66.38
28000,1.446,69.66
29000,1.3562,65.37
