timestamp,gsr_z,hr_bpm
0,0.4895,64.24
1000,0.492,62.94
2000,0.5804,61.6
3000,0.5756,63.46
4000,0.6596,64.87
5000,0.7411,66.87
6000,0.5036,66.49
7000,0.4187,63.17
8000,0.5594,60.73
9000,0.3241,64.66
10000,0.3392,63.39
11000,0.3972,61.53
12000,0.3046,60.29
13000,0.2224,60.96
14000,0.2418,67.08
15000,0.2162,67.74
16000,0.0457,64.49
17000,-0.1802,61.79
18000,-0.2327,63.25
19000,-0.3431,69.35
20000,-0.5537,76.33
21000,-0.6641,73.4
22000,-0.6072,67.64
23000,-0.6496,70.72
24000,-0.6299,75.39
25000,-0.6236,73.4
26000,-0.5926,69.54
27000,-0.6108,64.06
28000,-0.5888,61.91
29000,-0.5637,61.48
