timestamp,gsr_z,hr_bpm
0,0.0179,62.2
1000,0.1705,67.26
2000,0.4768,67.37
3000,0.6253,63.44
4000,0.5175,61.7
5000,0.5804,66.06
6000,0.5627,69.73
7000,0.8213,66.53
8000,0.8683,65.1
9000,0.8854,67.45
10000,0.9548,72.13
11000,0.866,68.31
12000,0.8571,68.4
13000,0.6442,71.27
14000,0.779,74.43
15000,0.6969,74.1
16000,0.8958,69.91
17000,1.0258,71.41
18000,1.0137,73.69
19000,1.2257,72.11
20000,1.37,66.56
21000,1.3411,65.01
22000,1.3149,68.43
23000,1.398,71.82
24000,1.3819,67.09
25000,1.4015,69.42
26000,1.4273,76.08
27000,1.3981,73.59
28000,1.3891,70.46
29000,1.418,67.58
