timestamp,gsr_z,hr_bpm
0,-0.212,55.01
1000,-0.0868,51.81
2000,-0.0774,52.46
3000,0.1359,54.79
4000,0.0694,52.06
5000,-0.0006,51.81
6000,0.1751,54.16
7000,-0.0439,55.79
8000,-0.0431,51.68
9000,0.2012,52.26
10000,0.2912,54.95
11000,0.3168,51.97
12000,0.4074,52.19
13000,0.584,55.3
14000,0.6397,53.9
15000,0.6987,52.19
16000,0.7878,52.47
17000,1.0508,56.63
18000,1.3322,53.67
19000,1.4135,51.44
20000,1.4097,55.8
21000,1.4203,56.82
22000,1.3598,55.22
23000,1.427,58.79
24000,1.37,59.24
25000,1.391,55.18
26000,1.3959,54.0
27000,1.4028,59.23
28000,1.4271,58.51
29000,1.4235,55.53
