timestamp,gsr_z,hr_bpm
0,0.6238,57.08
1000,0.7487,59.38
2000,1.051,56.55
3000,1.1132,53.32
4000,0.9515,53.53
5000,0.8725,57.7
6000,0.6085,62.92
7000,0.4244,61.64
8000,0.4046,55.75
9000,0.3853,57.35
10000,0.0973,64.77
11000,0.2931,66.98
12000,0.0573,60.46
13000,0.0595,57.75
14000,-0.2408,58.64
15000,-0.5142,62.67
16000,-0.569,65.99
17000,-0.5465,64.42
18000,-0.6068,60.94
19000,-0.4246,62.7
20000,-0.3484,66.14
21000,-0.0255,67.35
22000,-0.0081,66.7
23000,-0.0664,59.08
24000,-0.3195,55.66
25000,-0.6282,62.6
26000,-0.5987,60.66
27000,-0.5708,63.49
28000,-0.6025,59.55
29000,-0.5886,59.84
