timestamp,gsr_z,hr_bpm
0,0.0948,52.04
1000,0.3135,52.23
2000,0.2798,55.05
3000,0.2176,59.03
4000,0.3186,58.52
5000,0.5526,53.56
6000,0.7665,52.13
7000,0.5106,52.51
8000,0.6596,54.64
9000,0.651,56.13
10000,0.6769,55.84
11000,0.8073,53.27
12000,0.9452,55.24
13000,1.1179,56.25
14000,1.1175,60.67
15000,1.2904,58.23
16000,1.1832,56.15
17000,1.3799,51.78
18000,1.433,54.36
19000,1.4169,54.86
20000,1.3838,52.98
21000,1.205,51.73
22000,1.3427,52.4
23000,1.3372,52.02
24000,1.3527,56.09
25000,1.4194,54.58
26000,1.4013,52.02
27000,1.3161,54.24
28000,1.1623,55.49
29000,1.3711,59.24
