timestamp,gsr_z,hr_bpm
0,0.3828,57.72
1000,0.5327,54.75
2000,0.3213,60.39
3000,0.4165,62.59
4000,0.5437,61.1
5000,0.5092,64.69
6000,0.5887,67.23
7000,0.7396,68.32
8000,0.7336,63.27
9000,0.664,61.75
10000,0.6738,64.44
11000,0.8156,68.39
12000,0.8165,68.39
13000,0.9758,65.74
14000,1.1094,63.4
15000,1.3386,63.9
16000,1.3839,66.19
17000,1.2504,67.68
18000,1.3907,66.1
19000,1.3453,68.29
20000,1.3727,69.86
21000,1.4863,72.96
22000,1.4092,67.33
23000,1.4134,64.01
24000,1.4079,64.49
25000,1.2856,70.09
26000,1.2232,69.84
27000,1.3171,70.78
28000,1.3948,66.92
29000,1.3664,62.95
