timestamp,gsr_z,hr_bpm
0,-0.0601,56.0
1000,0.0023,52.17
2000,0.3643,54.89
3000,0.549,53.6
4000,0.6941,52.08
5000,0.6997,56.11
6000,0.6471,59.63
7000,0.6507,54.4
8000,0.932,58.96
9000,0.9169,61.94
10000,0.8027,56.88
11000,0.7723,56.91
12000,0.8501,62.17
13000,0.6046,55.82
14000,0.7438,57.87
15000,0.7975,61.04
16000,0.9876,58.19
17000,1.1477,53.78
18000,0.9821,55.06
19000,1.0305,52.25
20000,1.1028,51.98
21000,0.9861,53.07
22000,1.2186,53.28
23000,1.4231,52.21
24000,1.3324,54.85
25000,1.4267,53.85
26000,1.4185,52.24
27000,1.3484,52.04
28000,1.3878,54.46
29000,1.4416,52.25
