timestamp,gsr_z,hr_bpm
0,0.4697,64.17
1000,0.4944,59.15
2000,0.8871,53.81
3000,1.1441,58.51
4000,1.1167,61.2
5000,1.185,57.44
6000,1.2077,55.65
7000,1.2122,60.87
8000,1.2497,69.45
9000,1.3217,67.71
10000,1.1163,63.45
11000,1.0228,66.24
12000,0.9555,69.42
13000,1.0993,74.61
14000,1.1235,73.54
15000,1.3424,69.39
16000,1.3201,71.07
17000,1.3093,72.23
18000,1.2567,71.23
19000,1.2707,68.02
20000,1.1536,68.61
21000,1.1147,68.12
22000,1.1021,62.96
23000,1.0931,65.43
24000,1.1944,65.25
25000,1.3229,69.19
26000,1.1543,71.36
27000,1.2313,69.77
28000,1.2914,69.53
29000,1.3008,70.13
