timestamp,gsr_z,hr_bpm
0,0.4444,52.74
1000,0.4274,51.98
2000,0.5585,56.67
3000,0.9206,58.14
4000,0.7736,57.58
5000,0.7991,54.37
6000,0.6254,54.91
7000,0.8115,57.78
8000,0.7813,54.92
9000,0.6812,52.12
10000,0.784,52.74
11000,0.9081,57.2
12000,0.9045,62.83
13000,0.903,60.32
14000,0.8736,57.62
15000,0.9787,58.98
16000,0.9956,62.36
17000,1.2096,63.95
18000,1.2014,62.36
19000,1.356,58.21
20000,1.3513,58.25
21000,1.3512,60.2
22000,1.2853,63.72
23000,1.4334,65.75
24000,1.4253,64.58
25000,1.4519,65.53
26000,1.3921,69.61
27000,1.3792,70.89
28000,1.3618,65.07
29000,1.4052,61.46
