timestamp,gsr_z,hr_bpm
0,0.3275,59.33
1000,0.2275,59.45
2000,0.0171,64.3
3000,0.0747,61.78
4000,0.1303,57.11
5000,-0.1481,59.46
6000,0.0354,63.29
7000,0.127,61.51
8000,-0.0202,60.14
9000,-0.0581,66.37
10000,-0.3259,70.1
11000,-0.5177,66.2
12000,-0.4007,65.76
13000,-0.6088,70.69
14000,-0.5628,66.79
15000,-0.3866,60.44
16000,-0.2763,63.31
17000,-0.3588,68.94
18000,-0.5299,63.79
19000,-0.119,59.77
20000,0.0457,63.2
21000,-0.2324,63.67
22000,-0.2525,55.59
23000,-0.4128,58.61
24000,-0.5475,66.11
25000,-0.6173,62.98
26000,-0.5178,60.22
27000,-0.6202,66.36
28000,-0.566,69.04
29000,-0.6262,64.71
