timestamp,gsr_z,hr_bpm
0,0.5297,59.33
1000,0.3393,64.09
2000,0.1666,66.95
3000,0.0395,66.24
4000,0.0797,65.14
5000,0.1217,62.33
6000,0.1852,64.94
7000,0.1007,67.07
8000,-0.1434,68.9
9000,-0.1779,65.4
10000,-0.4821,61.15
11000,-0.3895,59.71
12000,-0.5305,63.84
13000,-0.5338,65.22
14000,-0.5206,66.27
15000,-0.5214,65.4
16000,-0.6511,60.75
17000,-0.5721,66.55
18000,-0.6353,69.17
19000,-0.6069,74.59
20000,-0.5674,73.25
21000,-0.6033,70.0
22000,-0.6447,66.44
23000,-0.5396,65.59
24000,-0.5867,70.49
25000,-0.6011,74.0
26000,-0.5659,72.28
27000,-0.609,71.57
28000,-0.5898,65.41
29000,-0.6386,66.76
