timestamp,gsr_z,hr_bpm
0,0.5159,56.34
1000,0.5523,61.46
2000,0.6332,63.47
3000,0.6324,57.32
4000,0.4785,53.9
5000,0.3671,58.77
6000,0.1291,55.93
7000,0.1959,51.44
8000,0.0986,51.74
9000,0.1062,54.79
10000,-0.0572,54.18
11000,-0.0883,52.22
12000,0.0042,53.2
13000,0.0201,56.89
14000,-0.111,55.18
15000,-0.0503,52.55
16000,0.1818,55.37
17000,-0.0399,57.34
18000,-0.4563,52.05
19000,-0.2644,52.3
20000,-0.3745,52.57
21000,-0.3724,55.17
22000,-0.6278,52.29
23000,-0.1558,52.67
24000,0.3107,54.02
25000,0.4174,53.47
26000,0.4485,51.41
27000,0.4021,54.39
28000,0.1794,60.93
29000,0.0302,59.79
