timestamp,gsr_z,hr_bpm
0,-0.0073,61.72
1000,0.0456,58.87
2000,-0.0236,57.91
3000,-0.0839,60.06
4000,0.1567,60.95
5000,0.1079,59.44
6000,0.0931,58.57
7000,0.444,62.7
8000,0.3394,66.93
9000,0.1304,64.94
10000,0.2009,61.14
11000,0.6313,62.24
12000,0.8009,65.96
13000,0.6865,65.9
14000,0.5974,62.36
15000,0.7547,64.81
16000,0.7603,66.45
17000,0.8427,61.21
18000,0.985,54.0
19000,1.1552,58.05
20000,1.2837,56.21
21000,1.3592,57.18
22000,1.2413,53.51
23000,1.3023,51.99
24000,1.3573,57.26
25000,1.3703,60.38
26000,1.4165,60.5
27000,1.3867,60.06
28000,1.4179,59.79
29000,1.3802,64.48
