timestamp,gsr_z,hr_bpm
0,0.1211,69.99
1000,0.1877,69.76
2000,0.2914,74.15
3000,0.4353,69.97
4000,0.1027,69.86
5000,0.0264,75.72
6000,-0.0577,73.34
7000,0.1343,65.16
8000,-0.0352,63.02
9000,-0.1284,70.5
10000,-0.2501,69.36
11000,-0.6362,63.77
12000,-0.6024,62.23
13000,-0.4677,64.79
14000,-0.5859,68.84
15000,-0.6026,66.66
16000,-0.6027,65.03
17000,-0.5513,67.03
18000,-0.5745,68.98
19000,-0.6147,68.87
20000,-0.6245,67.72
21000,-0.6239,72.84
22000,-0.5799,73.14
23000,-0.5553,68.7
24000,-0.5577,67.11
25000,-0.6146,68.9
26000,-0.5948,73.46
27000,-0.6256,72.15
28000,-0.5822,71.55
29000,-0.6191,70.2
