timestamp,gsr_z,hr_bpm
0,0.6117,59.58
1000,0.4328,63.97
2000,0.5325,60.3
3000,0.5048,63.11
4000,0.6178,62.88
5000,0.8737,63.17
6000,0.7886,58.18
7000,0.6914,58.35
8000,0.7061,60.08
9000,1.1231,59.01
10000,1.3269,57.62
11000,1.217,56.13
12000,1.3296,58.2
13000,1.3864,59.84
14000,1.2511,55.71
15000,1.3536,56.76
16000,1.2667,57.32
17000,1.3936,57.12
18000,1.1752,52.04
19000,1.0918,52.52
20000,0.9588,55.52
21000,0.8991,57.17
22000,0.931,53.65
23000,0.8941,52.48
24000,1.089,52.94
25000,0.93,54.25
26000,1.0101,52.14
27000,1.1265,51.8
28000,1.0524,53.08
29000,1.2666,54.42
