timestamp,gsr_z,hr_bpm
0,-0.0388,62.36
1000,-0.0366,63.15
2000,0.1083,61.66
3000,0.0818,62.29
4000,0.1075,65.31
5000,0.0516,64.22
6000,0.4285,60.22
7000,0.5974,61.23
8000,0.4427,65.59
9000,0.36,61.87
10000,0.3488,60.16
11000,0.4463,63.88
12000,0.5447,61.64
13000,0.4212,57.2
14000,0.3469,59.46
15000,0.2415,68.09
16000,0.2141,61.68
17000,0.0438,60.53
18000,-0.0828,65.78
19000,0.3456,67.45
20000,0.6845,61.28
21000,0.6891,63.53
22000,0.5817,68.59
23000,0.5399,63.97
24000,0.2625,63.19
25000,0.1088,66.2
26000,-0.1582,69.22
27000,-0.0071,64.79
28000,-0.1276,65.4
29000,-0.1759,66.42
