timestamp,gsr_z,hr_bpm
0,0.4456,62.78
1000,0.4062,63.09
2000,0.3366,62.9
3000,0.4687,58.44
4000,0.3605,58.54
5000,0.4693,61.06
6000,0.3554,60.53
7000,0.3814,59.74
8000,0.502,65.12
9000,0.2423,61.78
10000,0.1048,59.44
11000,-0.015,62.75
12000,-0.1852,65.95
13000,-0.2719,62.33
14000,-0.4074,63.59
15000,-0.5615,65.54
16000,-0.6077,58.18
17000,-0.6082,55.54
18000,-0.605,59.0
19000,-0.5935,57.44
20000,-0.6176,52.7
21000,-0.5711,55.85
22000,-0.5584,60.29
23000,-0.3803,57.52
24000,-0.5799,59.12
25000,-0.6175,61.47
26000,-0.5579,59.79
27000,-0.5659,57.83
28000,-0.5798,62.21
29000,-0.6032,60.06
