timestamp,gsr_z,hr_bpm
0,0.5918,61.17
1000,0.5226,64.06
2000,0.3073,67.33
3000,0.4097,61.24
4000,0.3963,60.36
5000,0.2028,66.69
6000,0.2073,62.0
7000,0.3011,60.82
8000,0.3207,67.71
9000,0.3614,62.4
10000,0.4611,59.62
11000,0.7772,68.78
12000,0.9804,67.79
13000,1.2034,65.29
14000,1.3962,65.98
15000,1.4155,66.24
16000,1.3577,64.65
17000,1.3455,68.89
18000,1.3678,69.17
19000,1.4197,61.09
20000,1.4092,66.97
21000,1.4087,67.41
22000,1.4333,66.29
23000,1.4427,63.62
24000,1.4149,69.06
25000,1.37,66.75
26000,1.4229,64.76
27000,1.4124,71.04
28000,1.3626,57.41
29000,1.3967,53.35
