timestamp,gsr_z,hr_bpm
0,-0.0625,63.96
1000,-0.0161,64.68
2000,0.4701,65.21
3000,0.5255,65.82
4000,0.4282,61.91
5000,0.4116,65.76
6000,0.2055,69.8
7000,0.1915,66.2
8000,0.1971,63.15
9000,0.0403,65.71
10000,0.2765,65.73
11000,-0.0833,66.91
12000,-0.1753,62.98
13000,-0.0767,60.7
14000,0.2649,66.88
15000,0.2136,68.45
16000,0.5091,64.63
17000,0.3385,64.2
18000,0.4187,66.98
19000,0.1572,73.87
20000,0.0219,74.88
21000,-0.0895,71.73
22000,-0.3076,71.19
23000,-0.1049,72.19
24000,-0.2132,74.29
25000,-0.2407,72.07
26000,-0.1982,70.14
27000,-0.1701,73.24
28000,-0.2995,76.15
29000,-0.6362,75.88
