timestamp,gsr_z,hr_bpm
0,0.2597,69.86
1000,0.1097,70.31
2000,0.3458,73.03
3000,0.2728,76.34
4000,0.3537,76.03
5000,0.4646,76.25
6000,0.463,73.63
7000,1.0415,74.05
8000,1.3439,75.53
9000,1.4274,75.84
10000,1.3406,75.38
11000,1.4362,71.96
12000,1.3619,67.93
13000,1.373,66.45
14000,1.3761,64.67
15000,1.4276,67.6
16000,1.4165,61.67
17000,1.3874,60.84
18000,1.4514,61.35
19000,1.4664,65.82
20000,1.4636,67.47
21000,1.4243,66.32
22000,1.3901,64.57
23000,1.3662,61.57
24000,1.4014,63.4
25000,1.412,66.88
26000,1.4096,65.82
27000,1.2523,62.11
28000,1.1639,65.12
29000,1.3346,67.78
