timestamp,gsr_z,hr_bpm
0,0.8878,51.97
1000,1.409,52.59
2000,1.3961,57.75
3000,1.3814,55.2
4000,1.4131,52.72
5000,1.4471,53.91
6000,1.4185,56.4
7000,1.4118,54.71
8000,1.3824,53.82
9000,1.3477,52.22
10000,1.4129,57.05
11000,1.4073,58.23
12000,1.3688,53.14
13000,1.3059,51.91
14000,1.1129,55.71
15000,1.1602,58.06
16000,1.2736,53.61
17000,1.3711,53.8
18000,1.3951,53.91
19000,1.3925,57.64
20000,1.3993,57.26
21000,1.325,56.39
22000,1.3606,57.34
23000,1.403,60.51
24000,1.4375,56.03
25000,1.3765,54.41
26000,1.3081,56.43
27000,1.2122,62.78
28000,1.1628,62.23
29000,1.4185,56.46
