timestamp,gsr_z,hr_bpm
0,0.8064,61.1
1000,0.9573,60.6
2000,0.9002,59.48
3000,0.6333,53.8
4000,0.5689,58.02
5000,0.6727,61.88
6000,0.5714,69.27
7000,0.5522,71.22
8000,0.6592,63.67
9000,0.6044,60.35
10000,0.8224,63.73
11000,0.7556,62.56
12000,0.8454,58.04
13000,0.9147,56.33
14000,1.1069,57.32
15000,1.1595,63.17
16000,1.1909,64.18
17000,1.3777,62.01
18000,1.3217,55.15
19000,1.3879,53.45
20000,1.4233,60.5
21000,1.3749,63.13
22000,1.4306,59.11
23000,1.3891,57.18
24000,1.3138,55.22
25000,1.439,58.79
26000,1.4894,62.86
27000,1.4538,58.1
28000,1.3883,51.56
29000,1.4181,52.33
