timestamp,gsr_z,hr_bpm
0,0.144,57.53
1000,0.1882,62.6
2000,0.2348,61.11
3000,0.3999,59.59
4000,0.6187,59.39
5000,0.6872,62.06
6000,0.7427,64.18
7000,0.7324,63.49
8000,0.605,56.84
9000,0.6267,58.09
10000,0.4207,61.72
11000,0.3299,60.91
12000,0.7713,59.14
13000,0.8113,53.52
14000,1.0542,59.09
15000,0.8152,61.29
16000,0.536,61.51
17000,0.1871,55.27
18000,0.0841,57.79
19000,-0.1053,62.1
20000,-0.2355,59.14
21000,-0.4546,59.98
22000,-0.5869,59.01
23000,-0.6515,59.48
24000,-0.6196,59.15
25000,-0.6114,56.39
26000,-0.6056,62.15
27000,-0.6497,64.92
28000,-0.5782,68.16
29000,-0.608,67.14
