timestamp,gsr_z,hr_bpm
0,-0.2631,71.36
1000,-0.3212,67.7
2000,-0.1474,62.75
3000,-0.1737,67.97
4000,-0.0884,65.18
5000,-0.1441,62.13
6000,-0.0729,59.46
7000,-0.1704,57.98
8000,0.0923,58.99
9000,0.1079,61.96
10000,0.2382,61.7
11000,0.2962,63.7
12000,0.4301,63.75
13000,0.4503,67.8
14000,0.4156,70.62
15000,0.3255,71.4
16000,0.5815,69.37
17000,0.7882,65.73
18000,0.6028,68.15
19000,0.6322,68.38
20000,0.4932,67.0
21000,0.6813,66.34
22000,0.6425,62.58
23000,0.484,63.4
24000,0.5385,67.58
25000,0.752,67.25
26000,0.5753,64.74
27000,0.7255,63.25
28000,0.8356,62.14
29000,0.8854,65.29
