timestamp,gsr_z,hr_bpm
0,0.7154,69.02
1000,0.926,72.16
2000,0.8136,67.92
3000,1.0427,67.16
4000,1.1447,70.25
5000,1.382,71.93
6000,1.3544,65.82
7000,1.3983,64.4
8000,1.3388,70.26
9000,1.4225,71.86
10000,1.4025,66.82
11000,1.3932,64.54
12000,1.43,61.3
13000,1.4276,63.73
14000,1.2736,61.73
15000,1.1082,66.11
16000,1.2736,72.91
17000,1.2772,71.15
18000,1.3959,69.39
19000,1.3795,72.76
20000,1.4106,71.83
21000,1.4189,65.79
22000,1.4292,65.52
23000,1.4668,67.86
24000,1.3011,67.55
25000,1.4212,61.07
26000,1.3693,61.6
27000,1.4441,64.98
28000,1.399,62.95
29000,1.4067,58.48
