timestamp,gsr_z,hr_bpm
0,0.1597,53.19
1000,0.1425,51.89
2000,0.2355,51.74
3000,0.1931,53.93
4000,0.0595,54.85
5000,0.1437,53.15
6000,0.004,51.6
7000,-0.069,52.14
8000,-0.0735,54.51
9000,-0.2556,58.05
10000,-0.2319,55.49
11000,-0.3729,51.87
12000,-0.5575,56.87
13000,-0.4215,60.08
14000,-0.5712,57.3
15000,-0.4163,54.61
16000,-0.506,51.5
17000,-0.4878,52.75
18000,-0.5742,56.97
19000,-0.5733,53.45
20000,-0.6301,52.68
21000,-0.5524,51.95
22000,-0.5665,52.95
23000,-0.5436,56.75
24000,-0.5815,52.42
25000,-0.5995,51.99
26000,-0.6258,53.23
27000,-0.56,62.46
28000,-0.5799,61.98
29000,-0.603,57.94
