timestamp,gsr_z,hr_bpm
0,0.6491,57.7
1000,0.852,58.9
2000,1.3827,56.55
3000,1.4009,58.42
4000,1.411,64.13
5000,1.3789,64.25
6000,1.3407,61.55
7000,1.4302,60.19
8000,1.445,64.4
9000,1.4487,69.08
10000,1.4406,69.87
11000,1.3793,69.85
12000,1.3994,67.89
13000,1.3973,63.92
14000,1.416,64.52
15000,1.3863,67.59
16000,1.4267,63.79
17000,1.366,58.31
18000,1.4024,57.75
19000,1.3684,57.18
20000,1.3271,58.68
21000,1.4457,54.88
22000,1.4054,51.73
23000,1.3684,52.61
24000,1.3786,55.22
25000,1.4557,57.3
26000,1.3752,54.58
27000,1.4051,52.3
28000,1.3952,51.87
29000,1.3816,53.49
