timestamp,gsr_z,hr_bpm
0,0.7135,59.85
1000,0.5172,59.61
2000,0.5857,63.22
3000,0.3416,63.99
4000,0.5209,63.9
5000,0.4036,62.79
6000,0.4437,60.26
7000,0.3981,58.38
8000,1.0714,62.35
9000,0.9408,64.13
10000,0.9515,63.88
11000,1.2579,62.44
12000,1.0663,62.01
13000,0.9492,61.97
14000,0.6188,63.58
15000,0.2148,62.85
16000,0.0986,62.57
17000,-0.018,60.82
18000,-0.2792,64.0
19000,-0.2813,68.19
20000,-0.2712,69.95
21000,-0.4532,67.74
22000,-0.5877,64.85
23000,-0.5968,65.35
24000,-0.5322,64.3
25000,-0.6095,66.05
26000,-0.5987,65.71
27000,-0.5608,63.85
28000,-0.6157,63.24
29000,-0.6129,67.27
