timestamp,gsr_z,hr_bpm
0,-0.1496,67.41
1000,0.0005,71.08
2000,0.076,71.01
3000,-0.0712,65.72
4000,-0.2465,65.38
5000,-0.0179,69.54
6000,-0.2171,71.91
7000,-0.2715,65.72
8000,-0.3979,64.81
9000,-0.3351,66.28
10000,-0.4677,73.41
11000,-0.5875,66.79
12000,-0.4607,61.49
13000,-0.3157,60.69
14000,-0.3295,69.14
15000,-0.405,67.14
16000,-0.5749,65.82
17000,-0.6141,69.69
18000,-0.62,75.7
19000,-0.5898,75.95
20000,-0.571,73.99
21000,-0.5929,65.87
22000,-0.5731,68.53
23000,-0.5975,69.6
24000,-0.5669,66.02
25000,-0.3663,61.42
26000,-0.464,66.07
27000,-0.518,68.52
28000,-0.6055,67.62
29000,-0.5822,71.55
