timestamp,gsr_z,hr_bpm
0,0.2818,61.02
1000,0.1008,62.11
2000,0.4621,65.7
3000,0.0998,67.8
4000,0.2202,62.45
5000,0.0703,65.84
6000,0.0482,67.38
7000,0.1456,66.99
8000,0.1768,67.24
9000,-0.0029,68.69
10000,-0.1897,66.36
11000,-0.4097,69.28
12000,-0.3913,72.61
13000,-0.3525,66.67
14000,-0.368,60.79
15000,-0.4208,62.95
16000,-0.4512,63.37
17000,-0.383,60.0
18000,-0.0586,62.69
19000,0.0731,68.72
20000,0.1198,63.96
21000,-0.0396,61.93
22000,-0.1811,64.22
23000,-0.6101,62.62
24000,-0.5593,59.26
25000,-0.616,62.31
26000,-0.6255,67.38
27000,-0.5782,61.68
28000,-0.6004,58.87
29000,-0.51,62.76
