timestamp,gsr_z,hr_bpm
0,-0.0356,56.89
1000,-0.2875,59.0
2000,-0.2333,57.95
3000,-0.3315,54.02
4000,-0.4022,58.93
5000,-0.3565,55.51
6000,-0.4859,55.5
7000,-0.595,60.9
8000,-0.5862,60.74
9000,-0.5853,57.08
10000,-0.4845,58.34
11000,-0.5889,59.18
12000,-0.5945,53.73
13000,-0.4714,56.35
14000,-0.5706,56.16
15000,-0.5694,55.66
16000,-0.584,51.54
17000,-0.6249,56.88
18000,-0.5682,60.41
19000,-0.6162,59.59
20000,-0.6061,64.01
21000,-0.672,67.48
22000,-0.567,60.81
23000,-0.5726,56.49
24000,-0.5194,60.78
25000,-0.6131,55.87
26000,-0.6148,55.59
27000,-0.6434,62.06
28000,-0.6289,61.57
29000,-0.5723,54.66
