timestamp,gsr_z,hr_bpm
0,-0.0816,54.66
1000,-0.1573,52.16
2000,0.03,52.2
3000,0.0289,58.26
4000,0.0919,58.3
5000,0.0053,54.43
6000,0.2933,58.41
7000,0.1157,59.23
8000,-0.1073,52.15
9000,-0.1461,54.06
10000,-0.1154,56.96
11000,0.1976,51.57
12000,0.1357,51.69
13000,0.2518,53.84
14000,0.0763,54.15
15000,0.1774,52.14
16000,0.3553,53.74
17000,0.553,55.61
18000,0.9791,51.97
19000,1.2901,51.82
20000,1.3866,54.83
21000,1.4464,53.33
22000,1.4062,51.64
23000,1.3977,53.31
24000,1.4129,54.97
25000,1.3845,52.38
26000,1.1818,51.62
27000,1.4024,54.54
28000,1.3661,52.52
29000,1.4049,51.9
