timestamp,gsr_z,hr_bpm
0,0.5912,64.51
1000,0.4669,69.17
2000,0.1128,67.35
3000,-0.0525,62.35
4000,-0.05,67.06
5000,-0.2647,72.55
6000,0.1662,67.15
7000,0.4937,62.25
8000,0.6275,65.28
9000,0.7628,65.4
10000,1.113,59.2
11000,0.9263,52.51
12000,1.07,53.75
13000,1.1003,57.42
14000,1.1318,55.17
15000,1.0197,52.84
16000,0.5713,57.06
17000,0.195,54.89
18000,0.1996,52.3
19000,0.0501,53.03
20000,-0.1665,58.13
21000,-0.2157,60.18
22000,-0.2985,56.54
23000,-0.6006,57.2
24000,-0.5849,62.06
25000,-0.643,60.19
26000,-0.5838,55.03
27000,-0.5978,57.44
28000,-0.6058,58.14
29000,-0.5912,53.77
