timestamp,gsr_z,hr_bpm
0,0.4203,67.27
1000,0.5767,62.65
2000,0.3847,67.69
3000,0.2616,65.38
4000,0.3014,59.21
5000,0.2873,58.69
6000,0.3631,59.9
7000,0.5352,60.1
8000,0.2496,57.57
9000,0.2527,54.44
10000,0.3559,59.05
11000,0.2779,62.54
12000,0.4387,56.55
13000,0.3351,55.38
14000,0.1998,60.93
15000,0.3124,62.84
16000,0.0094,61.26
17000,0.1431,63.54
18000,0.2372,69.5
19000,0.1695,66.08
20000,0.1178,62.02
21000,0.238,66.68
22000,0.3906,71.44
23000,0.2065,70.32
24000,0.28,62.42
25000,0.0731,61.74
26000,-0.0662,66.95
27000,-0.4242,66.43
28000,-0.5582,62.0
29000,-0.6445,63.88
