timestamp,gsr_z,hr_bpm
0,0.4687,64.43
1000,0.3829,66.82
2000,0.3353,71.26
3000,0.3754,71.49
4000,0.04,73.16
5000,0.2578,67.7
6000,0.2703,65.49
7000,0.2851,66.19
8000,0.3035,69.27
9000,-0.0612,65.12
10000,-0.1068,58.94
11000,-0.2285,60.65
12000,-0.2928,64.79
13000,-0.2996,66.01
14000,-0.475,66.16
15000,-0.5666,60.83
16000,-0.5676,65.19
17000,-0.6139,71.48
18000,-0.6108,75.91
19000,-0.5952,72.88
20000,-0.5794,71.57
21000,-0.6084,70.9
22000,-0.5699,72.19
23000,-0.6086,67.48
24000,-0.6605,61.64
25000,-0.4633,60.64
26000,-0.5898,62.57
27000,-0.5652,62.2
28000,-0.6161,62.48
29000,-0.5761,60.15
