timestamp,gsr_z,hr_bpm
0,0.7535,55.28
1000,0.8815,60.28
2000,0.7768,57.52
3000,0.7728,52.97
4000,0.6055,55.89
5000,0.5615,58.14
6000,0.418,52.28
7000,0.4219,53.48
8000,0.406,55.87
9000,0.2321,60.16
10000,0.4391,54.09
11000,0.1303,57.56
12000,-0.0502,57.21
13000,-0.2356,54.72
14000,-0.308,53.39
15000,-0.3486,60.5
16000,0.0007,58.76
17000,0.087,56.3
18000,-0.0964,57.84
19000,-0.377,57.2
20000,-0.3417,53.41
21000,-0.1746,57.13
22000,-0.1093,61.45
23000,-0.3427,52.41
24000,-0.5033,52.08
25000,-0.5773,55.36
26000,-0.5747,57.45
27000,-0.6162,54.52
28000,-0.5691,54.03
29000,-0.5859,55.61
