timestamp,gsr_z,hr_bpm
0,0.3478,68.34
1000,0.47,73.8
2000,0.2355,70.8
3000,0.1203,68.26
4000,0.1394,71.72
5000,-0.0455,75.07
6000,-0.2331,71.26
7000,0.0247,75.69
8000,-0.1386,76.09
9000,-0.4873,70.55
10000,-0.294,67.96
11000,-0.3055,67.25
12000,-0.3544,65.0
13000,-0.3768,64.19
14000,-0.463,69.73
15000,-0.6189,64.17
16000,-0.5979,60.97
17000,-0.6272,61.41
18000,-0.681,62.9
19000,-0.6496,55.73
20000,-0.6118,57.09
21000,-0.4073,59.09
22000,-0.4015,51.4
23000,-0.5852,53.47
24000,-0.6397,60.93
25000,-0.6108,55.43
26000,-0.5623,55.25
27000,-0.6201,56.46
28000,-0.6066,55.43
29000,-0.6083,53.36
