timestamp,gsr_z,hr_bpm
0,0.378,68.7
1000,0.3076,67.6
2000,0.486,74.68
3000,0.3341,68.52
4000,0.2846,67.6
5000,0.1745,72.31
6000,0.0751,66.34
7000,0.2741,62.4
8000,0.3215,67.05
9000,0.1036,70.65
10000,-0.0033,65.61
11000,0.1014,67.71
12000,0.3382,66.91
13000,0.3914,63.07
14000,0.4337,68.1
15000,0.428,71.07
16000,0.4951,67.72
17000,0.4828,64.44
18000,0.2904,67.58
19000,0.3594,60.79
20000,0.2602,56.4
21000,0.7336,65.52
22000,0.9701,65.77
23000,1.0901,62.35
24000,1.323,65.11
25000,1.4002,63.57
26000,1.3708,55.12
27000,1.3962,59.92
28000,1.3694,65.95
29000,1.4071,59.25
