timestamp,gsr_z,hr_bpm
0,0.3301,75.72
1000,0.4657,73.6
2000,0.6227,76.64
3000,0.2936,76.01
4000,0.3615,72.36
5000,0.3081,74.11
6000,0.2119,76.43
7000,0.2737,69.39
8000,0.354,66.35
9000,0.0815,70.61
10000,0.0417,70.01
11000,-0.2062,67.16
12000,-0.1639,70.29
13000,-0.177,74.22
14000,-0.4284,71.43
15000,-0.5682,67.86
16000,-0.5596,76.06
17000,-0.5692,76.06
18000,-0.5161,71.6
19000,-0.4239,72.74
20000,-0.2441,75.88
21000,-0.2901,72.99
22000,-0.372,73.46
23000,-0.3301,75.85
24000,-0.6091,75.24
25000,-0.555,68.55
26000,-0.6517,69.68
27000,-0.6209,73.57
28000,-0.4667,72.14
29000,-0.5913,70.97
