timestamp,gsr_z,hr_bpm
0,0.7097,60.21
1000,0.8075,60.1
2000,0.7296,63.81
3000,0.8341,62.06
4000,0.9009,59.16
5000,0.9647,63.03
6000,0.9131,61.19
7000,0.9637,56.57
8000,1.0881,61.17
9000,1.0742,61.68
10000,0.9942,56.79
11000,1.1308,58.56
12000,1.2665,60.13
13000,1.1474,57.81
14000,0.9802,57.2
15000,1.0422,64.51
16000,0.7556,61.61
17000,0.6046,58.45
18000,0.5521,63.34
19000,0.8042,64.03
20000,0.9314,57.14
21000,0.8261,63.43
22000,0.8192,64.18
23000,0.8958,65.13
24000,1.0097,67.18
25000,1.3594,65.86
26000,1.4523,62.54
27000,1.4506,58.8
28000,1.3228,65.7
29000,1.2819,59.09
