timestamp,gsr_z,hr_bpm
0,-0.0174,76.08
1000,0.0111,74.17
2000,-0.201,72.83
3000,-0.0198,71.33
4000,0.1634,75.68
5000,0.0907,76.12
6000,0.3597,72.01
7000,0.2149,67.95
8000,0.3289,73.54
9000,0.5735,76.07
10000,0.6167,73.66
11000,0.7482,73.39
12000,0.9264,72.2
13000,1.4006,73.92
14000,1.3661,76.15
15000,1.4188,75.15
16000,1.3839,73.05
17000,1.3517,75.24
18000,1.3873,76.01
19000,1.3907,75.8
20000,1.4282,74.28
21000,1.3601,72.93
22000,1.3918,76.37
23000,1.4048,75.23
24000,1.4,72.02
25000,1.3959,63.99
26000,1.4125,64.51
27000,1.4277,67.04
28000,1.3731,66.14
29000,1.3528,59.83
