timestamp,gsr_z,hr_bpm
0,0.2438,59.5
1000,0.5017,61.41
2000,0.3696,63.04
3000,0.4737,59.36
4000,0.735,56.1
5000,0.6366,62.23
6000,0.489,60.22
7000,0.6018,56.84
8000,1.0269,52.34
9000,1.3194,54.44
10000,1.1642,59.47
11000,1.2962,56.41
12000,1.4681,54.03
13000,1.3919,54.29
14000,1.415,59.43
15000,1.413,60.79
16000,1.2245,56.42
17000,1.3337,52.42
18000,1.4133,58.13
19000,1.4384,60.33
20000,1.4347,57.01
21000,1.4314,56.85
22000,1.4148,57.72
23000,1.4047,59.66
24000,1.3422,56.48
25000,1.3798,54.12
26000,1.4243,60.25
27000,1.3646,62.65
28000,1.4344,60.16
29000,1.3899,54.76
