timestamp,gsr_z,hr_bpm
0,0.0837,76.07
1000,-0.1756,76.16
2000,-0.0395,72.3
3000,0.0421,73.9
4000,0.0601,75.94
5000,0.1867,74.79
6000,0.0638,76.69
7000,0.1993,70.35
8000,0.3403,71.27
9000,0.3343,74.19
10000,0.6208,73.77
11000,0.7581,71.96
12000,0.7639,72.87
13000,0.9346,72.84
14000,1.0691,72.64
15000,1.2713,72.5
16000,1.3476,71.15
17000,1.351,66.71
18000,1.2966,69.75
19000,1.3093,70.91
20000,1.4213,69.79
21000,1.2559,61.07
22000,1.423,58.1
23000,1.07,65.67
24000,1.0741,66.86
25000,0.9329,61.41
26000,0.9306,57.81
27000,1.0438,57.49
28000,1.3244,61.77
29000,1.305,66.51
