timestamp,gsr_z,hr_bpm
0,0.6237,60.47
1000,0.4762,60.79
2000,0.2618,63.86
3000,0.3947,64.21
4000,0.559,57.43
5000,0.5596,60.4
6000,0.7566,62.42
7000,0.6257,58.86
8000,0.7506,58.06
9000,0.6309,62.28
10000,0.6079,59.28
11000,0.5872,54.94
12000,0.6136,59.3
13000,0.7327,59.61
14000,0.8263,53.56
15000,0.758,59.63
16000,1.1117,59.01
17000,1.1788,53.69
18000,1.1586,57.13
19000,1.3785,57.61
20000,1.4238,52.67
21000,1.4152,53.74
22000,1.3937,54.93
23000,1.4156,52.67
24000,1.4329,51.97
25000,1.4124,54.67
26000,1.3958,53.84
27000,1.445,52.71
28000,1.3729,54.8
29000,1.4339,57.0
