timestamp,gsr_z,hr_bpm
0,0.6495,60.81
1000,0.633,57.08
2000,0.5876,56.69
3000,0.4979,60.67
4000,0.8255,55.13
5000,1.1101,52.16
6000,1.1397,52.58
7000,1.3479,54.55
8000,1.3688,52.29
9000,1.4035,51.94
10000,1.366,61.43
11000,1.399,59.56
12000,1.3923,61.19
13000,1.405,64.19
14000,1.3652,59.43
15000,1.2334,57.3
16000,1.4263,60.72
17000,1.4027,61.64
18000,1.3972,56.75
19000,1.4392,60.68
20000,1.3916,66.64
21000,1.412,60.28
22000,1.4418,60.41
23000,1.4234,64.48
24000,1.3998,60.64
25000,1.4018,58.41
26000,1.4639,61.8
27000,1.4131,61.73
28000,1.3691,58.84
29000,1.3986,57.8
