timestamp,gsr_z,hr_bpm
0,-0.013,57.29
1000,0.1659,53.97
2000,0.5251,56.73
3000,0.7898,62.61
4000,0.846,59.72
5000,0.9162,58.33
6000,0.733,57.14
7000,0.6816,59.91
8000,0.7603,59.91
9000,0.6903,55.78
10000,0.5083,56.01
11000,0.7465,59.61
12000,0.6757,54.21
13000,0.79,51.41
14000,0.7877,52.14
15000,0.6638,53.25
16000,0.8888,58.02
17000,0.8642,54.17
18000,1.2388,53.11
19000,1.4506,55.38
20000,1.3964,54.78
21000,1.2046,54.55
22000,1.4052,52.19
23000,1.4096,51.81
24000,1.4297,55.62
25000,1.4284,56.77
26000,1.3735,59.01
27000,1.4024,58.91
28000,1.3845,60.99
29000,1.4277,58.51
