timestamp,gsr_z,hr_bpm
0,0.2014,62.48
1000,0.2599,60.4
2000,0.473,54.82
3000,0.5712,55.32
4000,0.7367,58.23
5000,0.897,57.6
6000,0.9844,53.05
7000,1.0366,52.11
8000,0.8203,52.61
9000,0.5974,53.33
10000,0.9064,55.09
11000,0.6784,57.11
12000,0.7606,57.66
13000,0.7979,55.95
14000,1.0573,58.32
15000,1.267,61.2
16000,1.4283,62.11
17000,1.3965,58.95
18000,1.4134,59.86
19000,1.4561,63.65
20000,1.3335,65.1
21000,1.3591,65.05
22000,1.4209,58.27
23000,1.4059,57.96
24000,1.3706,56.48
25000,1.3922,57.2
26000,1.4264,58.37
27000,1.4058,57.94
28000,1.4753,57.15
29000,1.3327,58.79
