timestamp,gsr_z,hr_bpm
0,0.0889,60.01
1000,0.0802,56.83
2000,0.2789,59.81
3000,0.0548,61.23
4000,0.1255,61.75
5000,-0.076,57.13
6000,-0.2242,56.18
7000,-0.2052,58.19
8000,-0.1659,58.43
9000,-0.1667,57.62
10000,-0.4685,55.83
11000,-0.3981,52.47
12000,-0.4042,51.76
13000,-0.4036,52.04
14000,-0.5931,57.12
15000,-0.4838,60.87
16000,-0.4603,60.16
17000,-0.2135,57.17
18000,-0.4604,58.35
19000,-0.497,60.46
20000,-0.3783,56.86
21000,-0.5768,55.56
22000,-0.6189,52.21
23000,-0.6093,52.96
24000,-0.5801,59.66
25000,-0.642,67.17
26000,-0.5824,65.91
27000,-0.595,63.31
28000,-0.517,58.53
29000,-0.4996,59.97
