timestamp,gsr_z,hr_bpm
0,1.0308,52.02
1000,0.9452,52.68
2000,0.8141,61.69
3000,0.8298,62.02
4000,0.9296,58.2
5000,0.9648,60.83
6000,0.7337,63.54
7000,0.9645,63.76
8000,0.9243,61.56
9000,1.0027,56.12
10000,0.742,58.94
11000,0.6147,60.34
12000,0.7975,57.74
13000,0.653,52.14
14000,0.3669,51.5
15000,0.2886,56.19
16000,0.1826,59.62
17000,0.4354,56.19
18000,0.4133,53.98
19000,0.3811,54.94
20000,0.393,56.74
21000,0.6443,57.37
22000,0.9215,52.15
23000,0.8003,52.53
24000,0.9339,53.73
25000,1.3435,56.29
26000,1.3779,52.05
27000,1.3962,52.13
28000,1.3885,51.98
29000,1.5126,54.65
