timestamp,gsr_z,hr_bpm
0,0.6337,54.69
1000,0.5075,51.49
2000,0.777,51.13
3000,1.0334,52.08
4000,1.1355,55.22
5000,1.3277,54.2
6000,1.4095,52.07
7000,1.1569,52.36
8000,1.134,53.77
9000,1.0744,54.2
10000,1.3157,51.51
11000,1.1595,51.83
12000,1.0555,54.97
13000,0.9399,58.18
14000,0.8987,61.08
15000,1.2286,60.41
16000,1.4133,57.44
17000,1.4056,57.62
18000,1.4008,55.29
19000,1.3889,53.69
20000,1.3468,52.43
21000,1.2249,53.93
22000,1.249,55.02
23000,1.4187,52.89
24000,1.3293,52.02
25000,1.3919,52.9
26000,1.3551,55.74
27000,1.3899,57.92
28000,1.3603,52.26
29000,1.3256,51.57
