timestamp,gsr_z,hr_bpm
0,0.1568,55.95
1000,0.2414,53.59
2000,0.1599,52.69
3000,-0.0514,52.42
4000,0.1699,57.3
5000,0.1667,58.29
6000,0.1316,54.76
7000,0.0743,59.08
8000,0.1949,56.49
9000,0.2918,52.68
10000,0.1333,51.55
11000,-0.0242,56.45
12000,0.1537,58.98
13000,0.095,56.68
14000,0.1885,58.69
15000,0.2217,62.3
16000,0.436,63.68
17000,0.6112,63.37
18000,0.8069,66.56
19000,0.7244,67.64
20000,0.6949,63.77
21000,0.6693,62.69
22000,1.1189,64.77
23000,1.3183,65.38
24000,1.4291,55.83
25000,1.295,52.95
26000,1.3932,57.58
27000,1.4005,54.9
28000,1.3908,51.76
29000,1.3392,52.46
