timestamp,gsr_z,hr_bpm
0,-0.0294,53.01
1000,0.2002,54.64
2000,0.2242,53.48
3000,0.1109,54.45
4000,0.234,51.76
5000,0.3293,52.93
6000,0.2568,55.07
7000,0.0418,55.76
8000,-0.0107,55.35
9000,-0.1207,55.13
10000,-0.1693,60.67
11000,0.1139,64.94
12000,-0.2498,62.04
13000,-0.2449,58.4
14000,-0.2513,56.88
15000,-0.005,61.76
16000,-0.0356,60.52
17000,-0.0445,58.19
18000,-0.0373,52.68
19000,-0.2358,51.49
20000,-0.2454,57.06
21000,-0.3743,59.08
22000,-0.2785,56.82
23000,-0.5858,56.49
24000,-0.5577,54.5
25000,-0.5667,56.72
26000,-0.5345,56.81
27000,-0.6113,55.69
28000,-0.5695,54.91
29000,-0.4526,54.75
