timestamp,gsr_z,hr_bpm
0,0.4574,69.71
1000,0.4123,67.15
2000,0.5778,65.16
3000,0.3415,69.87
4000,0.4083,66.85
5000,0.4315,68.67
6000,0.3936,75.99
7000,0.3403,76.7
8000,0.4656,72.04
9000,0.3822,74.85
10000,0.6416,72.65
11000,0.8187,68.24
12000,0.7746,74.61
13000,0.8211,74.54
14000,0.9155,69.89
15000,0.9752,74.05
16000,1.1245,74.33
17000,1.4176,67.61
18000,1.3796,70.42
19000,1.2012,73.54
20000,1.3183,66.76
21000,1.3902,69.99
22000,1.3836,75.16
23000,1.3812,70.1
24000,1.4223,68.95
25000,1.3918,71.43
26000,1.3837,68.54
27000,1.4283,69.5
28000,1.3968,71.69
29000,1.3578,70.12
