timestamp,gsr_z,hr_bpm
0,0.1806,70.85
1000,0.6222,68.44
2000,0.5704,61.99
3000,0.6362,73.29
4000,0.5515,72.0
5000,0.5833,65.88
6000,0.5905,67.97
7000,0.4316,70.07
8000,0.1153,66.7
9000,-0.0762,65.9
10000,0.0192,64.96
11000,-0.3348,60.84
12000,-0.0261,55.29
13000,0.1858,57.78
14000,0.3955,56.76
15000,0.3152,55.88
16000,0.4052,62.03
17000,0.1866,63.88
18000,0.086,57.03
19000,0.2308,57.79
20000,-0.1074,60.99
21000,-0.2397,56.54
22000,-0.3973,59.39
23000,-0.6226,61.4
24000,-0.5731,58.27
25000,-0.6454,57.4
26000,-0.5975,65.32
27000,-0.5991,62.41
28000,-0.6064,57.06
29000,-0.5289,63.36
