timestamp,gsr_z,hr_bpm
0,0.095,64.54
1000,0.2898,67.44
2000,0.2734,67.68
3000,0.2819,61.94
4000,0.4543,63.1
5000,0.7,66.78
6000,1.1864,64.91
7000,1.2491,59.95
8000,1.397,60.19
9000,1.2273,63.71
10000,1.1675,55.84
11000,1.1599,54.06
12000,0.8381,60.39
13000,0.713,56.3
14000,0.9025,52.63
15000,0.7994,52.99
16000,0.7191,54.72
17000,0.8856,52.64
18000,1.0553,52.2
19000,1.2742,54.36
20000,1.1669,58.88
21000,1.3455,57.25
22000,1.4299,52.55
23000,1.418,56.15
24000,1.4145,61.21
25000,1.3904,52.58
26000,1.3769,54.73
27000,1.4018,62.04
28000,1.4603,58.6
29000,1.3748,53.63
